PostId,positivity_score,negativity_score
34555736,0,0.014925373
34555752,0,0
34556062,0,0.037037037
34556094,0.016042781,0.010695187
34556127,0.011049724,0.011049724
34556609,0.0125,0
34556693,0,0.02739726
34556724,0.013888889,0
34556727,0.032786885,0
34556735,0.018018018,0.009009009
34556122,0.050632911,0.012658228
34556148,0.039215686,0
34556166,0.011904762,0.011904762
34556173,0.022253129,0.001390821
34556200,0.012820513,0
34555930,0,0
34555940,0.090909091,0
34555948,0,0
34555972,0.013400335,0.001675042
34555982,0.024096386,0
34555996,0.069767442,0
34556031,0.0625,0
34556058,0.028571429,0
34556083,0.027777778,0
34556097,0,0
34556099,0.01459854,0
34556670,0.014925373,0
34556677,0.039473684,0
34556686,0,0
34556687,0.018518519,0.037037037
34555761,0.011299435,0.011299435
34555768,0,0.013157895
34555775,0,0
34555792,0,0
34556154,0,0
34556168,0.047619048,0.047619048
34556213,0.0625,0
34556254,0.030769231,0
34556276,0,0.032258065
34556277,0.015384615,0
34556279,0.016666667,0.016666667
34556285,0,0.03125
34556288,0.013422819,0
34556296,0.037735849,0.028301887
34556751,0,0
34556768,0.016949153,0
34556783,0.007692308,0
34556801,0.012820513,0
34556808,0.007874016,0.007874016
34556224,0.018181818,0.006060606
34556249,0.019230769,0.003846154
34556108,0.016949153,0.008474576
34556116,0.010638298,0
34556133,0.017467249,0
34556736,0,0
34556737,0.029411765,0.044117647
34556739,0,0
34555843,0.039215686,0
34555851,0.016835017,0.003367003
34555887,0.037037037,0
34556302,0.041666667,0
34556312,0.061538462,0
34556368,0.072164948,0
34556380,0.013833992,0.009881423
34556387,0.017241379,0
34556250,0,0.017241379
34556349,0,0.017857143
34556417,0,0.01
34556440,0.031746032,0
34556832,0.00660066,0.01980198
34556877,0.006779661,0.006779661
34556183,0.007194245,0.007194245
34556207,0.033707865,0.02247191
34556239,0,0
34556753,0,0
34556755,0.051282051,0
34556761,0.025906736,0.005181347
34556789,0.032154341,0.003215434
34555893,0,0
34555895,0.015151515,0.015151515
34555901,0,0.033333333
34555909,0,0
34555917,0.034246575,0.01369863
34556388,0,0
34556437,0,0
34556455,0.04,0
34556488,0.012953368,0
34556504,0.019230769,0.096153846
34556521,0,0.005714286
34556529,0,0
34556530,0.024096386,0
34556476,0.04109589,0.01369863
34556484,0.058823529,0
34556516,0,0
34556533,0.025,0
34556542,0.019130435,0.012173913
34556584,0.005208333,0.005208333
34556625,0.125,0
34556899,0.025641026,0.012820513
34556909,0.03125,0.020833333
34556919,0,0.003502627
34556969,0.037037037,0
34556257,0.022900763,0
34556266,0,0.02
34556289,0,0
34556291,0.014218009,0.004739336
34556991,0,0
34557019,0,0
34556626,0.068027211,0.020408163
34556643,0.0078125,0
34556665,0,0
34556804,0,0
34556811,0.009661836,0.004830918
34556846,0,0.012820513
34556848,0,0
34556886,0.007597341,0.000949668
34556887,0,0
34555937,0.025,0.0375
34555969,0.0125,0
34555979,0.002673797,0
34555986,0.035087719,0
34556021,0.01369863,0
34557033,0.015544041,0
34557036,0.038543897,0.021413276
34557101,0.030612245,0.020408163
34557108,0.041666667,0
34556637,0,0.019607843
34556653,0.011904762,0
34556747,0,0.009090909
34556764,0.016920474,0.005076142
34556781,0.007751938,0.031007752
34556298,0.019230769,0.019230769
34556299,0,0
34556308,0.052631579,0
34556316,0,0
34556331,0.024590164,0.008196721
34556788,0,0
34556798,0.025641026,0
34556805,0.013513514,0
34556830,0.023809524,0
34556666,0,0
34556673,0,0
34556675,0.025423729,0.008474576
34556683,0.020408163,0
34556913,0,0
34556915,0,0
34556930,0.024861878,0
34556026,0.013888889,0
34556046,0.071428571,0
34556078,0.037037037,0
34557117,0,0
34557126,0.082191781,0
34557143,0.008264463,0
34557185,0.024242424,0.012121212
34557193,0.032258065,0
34557200,0.043956044,0
34557202,0.064935065,0.012987013
34557245,0,0
34556341,0,0.090909091
34556347,0.12,0.013333333
34556398,0.006369427,0
34556870,0.067567568,0
34556898,0.025104603,0.008368201
34556905,0.035294118,0
34556708,0,0.002358491
34556716,0.019642857,0
34556718,0,0.019417476
34556931,0.029069767,0.01744186
34556940,0,0
34556945,0,0
34556978,0,0
34556086,0.017964072,0.011976048
34556104,0.04109589,0
34557283,0.009478673,0.004739336
34557294,0.008547009,0.025641026
34556442,0,0
34556451,0.047619048,0.011904762
34556490,0,0
34556523,0.024390244,0.048780488
34556549,0,0
34556929,0.006451613,0.006451613
34556937,0.007246377,0.014492754
34556939,0.0625,0
34556946,0.038674033,0.005524862
34556954,0.034482759,0.068965517
34556964,0.024154589,0.004830918
34556766,0.008403361,0.008403361
34556800,0.026666667,0.026666667
34556842,0.011111111,0.011111111
34556860,0.013100437,0.004366812
34557007,0.023255814,0
34557015,0,0
34557057,0,0
34557072,0.036082474,0
34556979,0.015384615,0
34557020,0,0
34557030,0.006,0.006
34557031,0,0
34557038,0,0
34557046,0,0
34557054,0.00877193,0
34557055,0.028037383,0.009345794
34557062,0.03030303,0
34556119,0.024390244,0
34556151,0.052980132,0.006622517
34556160,0.009345794,0
34556163,0.008281573,0
34556169,0.034482759,0.00862069
34557328,0.069767442,0.046511628
34557352,0.037037037,0
34557461,0.008849558,0.026548673
34557478,0.041666667,0.008333333
34556551,0,0
34556558,0,0
34556573,0.009950249,0
34556608,0.15625,0
34556867,0.036363636,0.036363636
34556875,0.039370079,0
34556884,0,0
34556935,0.026315789,0
34557080,0.018292683,0
34557122,0.009433962,0
34557148,0.013358779,0
34557149,0.076923077,0
34557157,0.027777778,0.010416667
34557187,0.01010101,0.01010101
34557206,0.000987167,0.000987167
34557212,0.013452915,0.004484305
34557221,0.02173913,0.02173913
34557063,0,0
34557064,0.011111111,0
34557087,0.008547009,0.008547009
34557089,0.142857143,0
34557098,0,0
34557105,0.096774194,0
34557120,0.002923977,0.005847953
34556177,0,0.0078125
34556194,0.028571429,0
34556195,0.053571429,0.017857143
34557485,0.018518519,0
34557494,0.023391813,0.001949318
34557528,0.040816327,0
34557537,0.027932961,0
34556635,0,0.011627907
34556651,0.027027027,0
34556660,0,0
34556674,0,0.027027027
34556725,0.083333333,0
34556944,0.026666667,0.04
34556960,0,0
34556967,0.007518797,0
34556974,0.038461538,0
34557121,0.005830904,0
34557137,0.050847458,0
34557155,0.015748031,0.007874016
34557173,0.035294118,0
34557197,0.026022305,0
34557238,0.153846154,0
34557239,0,0
34557246,0.035714286,0
34557357,0.015384615,0
34557398,0,0.015873016
34557407,0.032258065,0.016129032
34557448,0,0
34557530,0,0.013513514
34557538,0.044303797,0.012658228
34557580,0,0
34556211,0.023076923,0
34556228,0.025,0
34556321,0.009259259,0
34557553,0,0.016949153
34557595,0.018292683,0
34557601,0.051020408,0.071428571
34556734,0,0
34556743,0.022222222,0
34556759,0,0
34556765,0.044117647,0.014705882
34556976,0.029411765,0
34557050,0,0
34557061,0.000877963,0.002633889
34557078,0,0
34557091,0,0
34557204,0,0
34557222,0,0.025
34557223,0.009505703,0
34557229,0.007518797,0
34557230,0.058823529,0.014705882
34557099,0,0.002583979
34557134,0.010344828,0
34557583,0,0
34557590,0.003787879,0
34557630,0.023809524,0
34556386,0,0
34556394,0,0
34556397,0,0
34556418,0.027777778,0.027777778
34556427,0,0
34556452,0.005076142,0
34556461,0.006493506,0
34556477,0.014084507,0
34556486,0.041666667,0
34556511,0.027586207,0
34556545,0.042857143,0.028571429
34556554,0.025157233,0
34556571,0.001727116,0.015544041
34556587,0.048859935,0
34557612,0.028985507,0.043478261
34557634,0.081632653,0.020408163
34557718,0.063829787,0
34557727,0,0
34556774,0.022222222,0.008888889
34556791,0.029411765,0
34556792,0.023255814,0.023255814
34556817,0.047619048,0
34556826,0.020754717,0.009433962
34556834,0.007716049,0.00462963
34556844,0.008510638,0.008510638
34556851,0,0
34556885,0.01754386,0.011695906
34556891,0,0
34556932,0.013333333,0.015555556
34556933,0.003968254,0
34557135,0.057142857,0.028571429
34557169,0,0.013333333
34557177,0.043478261,0.014492754
34557203,0.0375,0
34557260,0.007481297,0
34557309,0,0.014285714
34557312,0.019230769,0.019230769
34557327,0.015151515,0.015151515
34557274,0.039215686,0.019607843
34557289,0.014469453,0.003215434
34557297,0.073170732,0
34557298,0.06122449,0
34557331,0,0
34557339,0,0
34556588,0,0
34556621,0.058252427,0.019417476
34556622,0,0
34556645,0,0
34556664,0.014184397,0
34557680,0.071428571,0
34557692,0.0041841,0
34557716,0.023255814,0
34557741,0.058823529,0
34557742,0.026315789,0
34557750,0.002967359,0.002967359
34557767,0.036231884,0.007246377
34557775,0,0.024390244
34557791,0,0
34557851,0.008849558,0
34556943,0.008849558,0.004424779
34556986,0.006711409,0.013422819
34557342,0.01369863,0
34557427,0,0.013157895
34557434,0.004739336,0.018957346
34557745,0.027027027,0
34557751,0.034482759,0
34557752,0.011235955,0
34557753,0.010638298,0.010638298
34557340,0.076923077,0
34557341,0.153846154,0
34557363,0,0
34557364,0,0.015151515
34557391,0,0
34556679,0,0.003184713
34556681,0.020979021,0.020979021
34556999,0.017241379,0.034482759
34557017,0.03030303,0.03030303
34557069,0.032258065,0
34557100,0.007246377,0
34557109,0.01910828,0.003184713
34557875,0.019292605,0.006430868
34557907,0.022727273,0.022727273
34557951,0.003984064,0
34557450,0.009009009,0.009009009
34557460,0.043956044,0.008791209
34557486,0.029508197,0.016393443
34557512,0.033898305,0
34557543,0.032906764,0.001828154
34557544,0.004878049,0.004878049
34557760,0,0
34557843,0.029411765,0
34557863,0.012539185,0.003134796
34557408,0,0.02
34557421,0.03649635,0
34557439,0.009009009,0
34556689,0.002386635,0
34556705,0,0
34556730,0,0
34556745,0,0
34556746,0,0
34556772,0.024096386,0.012048193
34557554,0.017094017,0
34557637,0.01986755,0
34557643,0.017857143,0
34557160,0.022222222,0.066666667
34557209,0,0
34557227,0.037037037,0
34557236,0.064516129,0
34557268,0.030927835,0.010309278
34557958,0.015706806,0
34557984,0.020408163,0
34557945,0.019157088,0.003831418
34557971,0,0.021276596
34557465,0.013513514,0.013513514
34557498,0,0
34557565,0.015075377,0.032663317
34557624,0.061403509,0
34557639,0.05,0
34557642,0.020833333,0
34557675,0.01010101,0.001122334
34557708,0.04,0.002857143
34556786,0,0
34556821,0.031007752,0.007751938
34556838,0.049429658,0.011406844
34557652,0,0.117647059
34557663,0.032258065,0.004032258
34557992,0.051724138,0
34558074,0,0
34558099,0.016666667,0.016666667
34558108,0,0.022222222
34558157,0.007246377,0
34558010,0,0
34558012,0.026666667,0.003333333
34557714,0.028985507,0
34557725,0.052631579,0
34557730,0,0.01010101
34557758,0.02027027,0.006756757
34557284,0,0
34557303,0.029761905,0
34557318,0.057971014,0.014492754
34557359,0.028571429,0.028571429
34557370,0,0
34557676,0,0.007633588
34557695,0,0
34557709,0,0.00621118
34556854,0,0
34556879,0.009803922,0
34556880,0.017857143,0
34558182,0.027237354,0.007782101
34558185,0,0
34558191,0,0.006329114
34558039,0.008445946,0.001689189
34558046,0.016129032,0.016129032
34558063,0.075,0.016666667
34558071,0.002710027,0
34557898,0.002994012,0.008982036
34557917,0.016949153,0.008474576
34557392,0.021276596,0
34557400,0.018181818,0
34557412,0.024390244,0
34557417,0.076923077,0
34557420,0.02739726,0
34557728,0,0
34557738,0.015384615,0.005128205
34557788,0.015625,0
34556881,0,0.026315789
34556888,0.028985507,0.014492754
34556903,0,0
34556906,0.011560694,0.023121387
34556923,0.02173913,0
34556938,0,0
34556989,0,0.029411765
34557073,0.017241379,0.005747126
34558200,0.025806452,0
34558216,0.027823241,0.002454992
34558242,0.00896861,0.004484305
34557941,0,0
34557957,0.025276461,0.001579779
34557973,0.014150943,0
34558000,0.027027027,0
34558103,0,0
34558105,0.035947712,0.003267974
34558122,0.020408163,0
34557428,0.003322259,0
34557429,0.010309278,0.010309278
34557476,0,0
34557504,0.013297872,0.002659574
34557511,0,0
34557518,0.03125,0.046875
34557536,0.045454545,0
34557570,0.014925373,0
34557587,0.036585366,0.036585366
34557628,0.03539823,0.008849558
34557796,0.025252525,0
34557871,0.030075188,0.007518797
34557096,0.041666667,0
34557145,0,0
34557172,0.024193548,0.008064516
34557198,0,0.019230769
34557199,0.00952381,0
34558277,0,0.029126214
34558300,0.040816327,0
34558315,0.012987013,0.012987013
34558324,0.053571429,0.017857143
34558001,0.028169014,0
34558016,0.035714286,0
34558041,0.04,0
34558065,0.038251366,0.005464481
34558084,0.028169014,0
34558101,0.034482759,0.017241379
34558140,0.015151515,0.015151515
34558129,0.012048193,0
34558139,0,0.00990099
34558179,0.111111111,0
34558194,0,0.012658228
34558197,0.074626866,0
34557887,0.013157895,0.026315789
34557929,0.037735849,0
34557936,0.006493506,0
34557644,0,0
34557651,0.008,0.016
34557743,0.023529412,0
34557771,0,0
34557224,0.044334975,0.024630542
34557266,0,0
34557322,0.083333333,0
34558159,0.03649635,0.02189781
34558174,0.025316456,0.012658228
34558176,0,0
34558184,0.021390374,0.005347594
34558340,0.058823529,0
34558341,0,0.012195122
34558342,0.038461538,0
34558358,0,0
34558374,0.013888889,0
34558383,0.009836066,0.008196721
34558385,0,0
34558222,0,0
34558287,0,0.005181347
34558322,0,0
34558362,0.033613445,0.008403361
34557952,0.004424779,0
34557961,0.083333333,0
34557962,0.025,0
34557801,0.002659574,0
34557802,0.004237288,0
34557347,0,0
34557382,0.004987531,0.004987531
34557396,0,0
34557399,0.024561404,0
34557415,0.021582734,0
34557446,0.06557377,0.032786885
34557455,0.014799154,0.00422833
34557474,0.006369427,0.012738854
34558416,0,0.012987013
34558427,0,0.022222222
34558442,0.017094017,0.017094017
34558493,0.025316456,0
34558233,0.03125,0
34558234,0.019607843,0
34558240,0.018987342,0
34558283,0.051724138,0
34558397,0.013888889,0
34558398,0.013157895,0
34558414,0.025641026,0
34558421,0.04,0.06
34557970,0,0.009433962
34557985,0.020833333,0
34558002,0,0
34558003,0.010526316,0
34557813,0,0
34557821,0.01863354,0.00621118
34557838,0,0
34557888,0.03030303,0.01010101
34557480,0.007662835,0.003831418
34557481,0,0
34557489,0.073170732,0.012195122
34558518,0.042105263,0.010526316
34558535,0.04137931,0
34558550,0.007820137,0.008797654
34558583,0.008695652,0.008695652
34558292,0.016666667,0
34558332,0.041666667,0.020833333
34558352,0.005882353,0
34558366,0.019886364,0.005681818
34558425,0.00877193,0
34558444,0,0
34558449,0.025,0
34558458,0,0.015873016
34558430,0.011627907,0
34558463,0.011764706,0.011764706
34558464,0.006802721,0.010204082
34558020,0.0625,0
34558037,0.014195584,0
34558038,0.061538462,0
34558080,0.011111111,0
34558088,0.036363636,0
34558104,0.015789474,0
34557918,0.023255814,0
34557943,0,0.037037037
34557963,0,0
34558004,0.008474576,0
34557496,0,0
34557515,0.036585366,0.012195122
34557525,0.058823529,0
34557533,0.01369863,0
34558475,0,0.022727273
34558483,0.028776978,0
34558499,0.014492754,0.014492754
34558501,0,0
34558507,0.011494253,0.011494253
34558525,0,0.029411765
34558541,0.010638298,0
34558551,0.033898305,0
34558584,0.086956522,0
34558585,0.023809524,0.023809524
34558616,0.044692737,0.022346369
34558619,0.004878049,0
34558498,0,0
34558515,0.05,0.016666667
34558522,0.003558719,0.007117438
34558119,0.05,0
34558127,0,0.030769231
34558219,0.024193548,0
34558228,0.022727273,0.045454545
34558230,0.023255814,0.011627907
34558236,0.016,0.04
34558246,0.01754386,0
34558559,0,0
34558561,0.040540541,0.027027027
34558566,0.016666667,0.033333333
34558568,0.043478261,0
34558055,0.011764706,0.023529412
34558089,0.01171875,0.046875
34557549,0.014285714,0
34557557,0,0.04
34557563,0.022727273,0.045454545
34557573,0.0125,0.0125
34558652,0.108433735,0.006024096
34558667,0.1875,0.03125
34558675,0.071428571,0
34558692,0.007352941,0.007352941
34558254,0,0
34558288,0,0
34558331,0.063122924,0
34558557,0.006535948,0
34558579,0,0
34558590,0.020576132,0
34558095,0.011627907,0.011627907
34558138,0,0.052631579
34558156,0,0
34558162,0.013157895,0.006578947
34558599,0.004901961,0.024509804
34558627,0,0
34558636,0,0.016666667
34558653,0.014184397,0.007092199
34558750,0.019607843,0
34558758,0,0
34558793,0,0
34558818,0.013586957,0.002717391
34557574,0.008264463,0
34557599,0.015384615,0
34557657,0,0
34557681,0.032786885,0.049180328
34558694,0.012345679,0
34558701,0,0
34558720,0.025316456,0
34558338,0.027027027,0.027027027
34558348,0.028985507,0
34558390,0.018867925,0
34558428,0.011589404,0
34558429,0.06870229,0
34558465,0.042016807,0
34558505,0,0
34558512,0.02739726,0.01369863
34558538,0,0
34558620,0.011764706,0.011764706
34558621,0,0
34558630,0.024316109,0.003039514
34558637,0.027272727,0.009090909
34558673,0.016528926,0
34558715,0.005208333,0.005208333
34558731,0.056451613,0
34558737,0.042372881,0.008474576
34558170,0.078431373,0
34558180,0.05,0
34558205,0,0
34558214,0.017857143,0
34558231,0.04787234,0.005319149
34558264,0.027777778,0.055555556
34558304,0.058823529,0.019607843
34558328,0.008849558,0
34558329,0,0
34558828,0.03125,0
34558843,0,0
34558853,0.008130081,0
34558909,0,0
34558927,0.012048193,0.024096386
34557739,0,0
34557757,0.071428571,0
34557784,0.09375,0.03125
34557799,0,0
34557807,0.002016129,0.014112903
34558727,0.037037037,0.018518519
34558736,0.018691589,0
34558743,0.023809524,0.011904762
34558775,0.023255814,0.034883721
34558539,0,0.027777778
34558547,0.035714286,0
34558553,0.004201681,0.004201681
34558765,0.009433962,0
34558829,0.018018018,0
34558847,0.023255814,0.011627907
34558354,0.02173913,0.016304348
34558380,0,0.030769231
34558420,0.025423729,0.016949153
34558943,0.013513514,0
34558953,0.013618677,0
34558985,0.052631579,0
34559003,0,0
34559034,0.006756757,0
34557814,0,0.015151515
34557817,0,0
34557825,0.009677419,0
34557865,0.068965517,0
34557883,0,0.028571429
34557889,0.010204082,0.020408163
34557909,0,0
34557915,0.015151515,0
34557967,0.026315789,0
34558777,0,0
34558792,0.002695418,0.005390836
34558571,0,0
34558581,0.05,0
34558587,0.05,0
34558607,0.003115265,0.003115265
34558881,0.052845528,0
34558898,0.006369427,0
34558447,0,0
34558481,0.021582734,0
34557968,0.013333333,0.006666667
34557990,0.035294118,0.023529412
34557998,0.004623209,0
34558025,0.014705882,0
34558801,0.047619048,0
34558844,0.025423729,0.008474576
34558885,0.047169811,0
34558936,0.062857143,0.017142857
34559043,0.03030303,0.015151515
34559067,0.009118541,0
34558632,0.008547009,0.017094017
34558640,0.008032129,0
34558655,0.01510574,0
34558916,0.025,0
34558948,0.025641026,0
34558956,0,0
34558971,0,0
34558487,0.02,0.02
34558496,0,0
34558043,0.036585366,0
34558066,0.024752475,0.004950495
